model_name,parameters,quantization_status,benchmark_suite,benchmark_name,task_subset,score_metric,score_value,score_stderr,model_size_disk_gb,peak_vram_gpu_mb,peak_ram_system_mb,load_time_seconds,inference_speed_tok_per_sec,avg_inference_time_per_sample_ms,num_fewshot,eval_hardware,quant_hardware,evaluation_script,timestamp,model_path,metrics_json_path,outputs_json_path,score_source_file
TinyLlama-1.1B-Chat-v1.0,1.1B,baseline,NLP,hellaswag,,acc_norm,0.6041625174268074,,3.263,,,,,,0,A40,,lm-evaluation-harness,2025-04-22 23:08:32,/workspace/models/TinyLlama-1.1B-Chat-v1.0/,results/nlp/bare/TinyLlama-1.1B-Chat-v1.0/hellaswag/results.json/__workspace__models__TinyLlama-1.1B-Chat-v1.0__/results_2025-04-22T23-08-32.236904.json,,results/nlp/bare/TinyLlama-1.1B-Chat-v1.0/hellaswag/results.json/__workspace__models__TinyLlama-1.1B-Chat-v1.0__/results_2025-04-22T23-08-32.236904.json
TinyLlama-1.1B-Chat-v1.0,1.1B,baseline,NLP,hellaswag,,acc_norm_stderr,0.004880303863138489,,3.263,,,,,,0,A40,,lm-evaluation-harness,2025-04-22 23:08:32,/workspace/models/TinyLlama-1.1B-Chat-v1.0/,results/nlp/bare/TinyLlama-1.1B-Chat-v1.0/hellaswag/results.json/__workspace__models__TinyLlama-1.1B-Chat-v1.0__/results_2025-04-22T23-08-32.236904.json,,results/nlp/bare/TinyLlama-1.1B-Chat-v1.0/hellaswag/results.json/__workspace__models__TinyLlama-1.1B-Chat-v1.0__/results_2025-04-22T23-08-32.236904.json
TinyLlama-1.1B-Chat-v1.0,1.1B,baseline,NLP,mmlu_elementary_mathematics,,acc,0.26455026455026454,,3.263,,,,,,0,A40,,lm-evaluation-harness,2025-04-23 07:27:50,/workspace/models/TinyLlama-1.1B-Chat-v1.0/,results/nlp/bare/TinyLlama-1.1B-Chat-v1.0/mmlu_elementary_mathematics/results.json/__workspace__models__TinyLlama-1.1B-Chat-v1.0__/results_2025-04-23T07-27-50.218214.json,,results/nlp/bare/TinyLlama-1.1B-Chat-v1.0/mmlu_elementary_mathematics/results.json/__workspace__models__TinyLlama-1.1B-Chat-v1.0__/results_2025-04-23T07-27-50.218214.json
TinyLlama-1.1B-Chat-v1.0,1.1B,baseline,NLP,mmlu_elementary_mathematics,,acc_stderr,0.022717467897708604,,3.263,,,,,,0,A40,,lm-evaluation-harness,2025-04-23 07:27:50,/workspace/models/TinyLlama-1.1B-Chat-v1.0/,results/nlp/bare/TinyLlama-1.1B-Chat-v1.0/mmlu_elementary_mathematics/results.json/__workspace__models__TinyLlama-1.1B-Chat-v1.0__/results_2025-04-23T07-27-50.218214.json,,results/nlp/bare/TinyLlama-1.1B-Chat-v1.0/mmlu_elementary_mathematics/results.json/__workspace__models__TinyLlama-1.1B-Chat-v1.0__/results_2025-04-23T07-27-50.218214.json
TinyLlama-1.1B-Chat-v1.0,1.1B,baseline,NLP,truthfulqa_mc2,,acc,0.3783627061628494,,3.263,,,,,,0,A40,,lm-evaluation-harness,2025-04-23 07:29:50,/workspace/models/TinyLlama-1.1B-Chat-v1.0/,results/nlp/bare/TinyLlama-1.1B-Chat-v1.0/truthfulqa_mc2/results.json/__workspace__models__TinyLlama-1.1B-Chat-v1.0__/results_2025-04-23T07-29-50.714862.json,,results/nlp/bare/TinyLlama-1.1B-Chat-v1.0/truthfulqa_mc2/results.json/__workspace__models__TinyLlama-1.1B-Chat-v1.0__/results_2025-04-23T07-29-50.714862.json
TinyLlama-1.1B-Chat-v1.0,1.1B,baseline,NLP,truthfulqa_mc2,,acc_stderr,0.01396592668040239,,3.263,,,,,,0,A40,,lm-evaluation-harness,2025-04-23 07:29:50,/workspace/models/TinyLlama-1.1B-Chat-v1.0/,results/nlp/bare/TinyLlama-1.1B-Chat-v1.0/truthfulqa_mc2/results.json/__workspace__models__TinyLlama-1.1B-Chat-v1.0__/results_2025-04-23T07-29-50.714862.json,,results/nlp/bare/TinyLlama-1.1B-Chat-v1.0/truthfulqa_mc2/results.json/__workspace__models__TinyLlama-1.1B-Chat-v1.0__/results_2025-04-23T07-29-50.714862.json
TinyLlama-1.1B-Chat-v1.0,1.1B,baseline,NLP,winogrande,,acc,0.6053670086819258,,3.263,,,,,,0,A40,,lm-evaluation-harness,2025-04-22 23:09:48,/workspace/models/TinyLlama-1.1B-Chat-v1.0/,results/nlp/bare/TinyLlama-1.1B-Chat-v1.0/winogrande/results.json/__workspace__models__TinyLlama-1.1B-Chat-v1.0__/results_2025-04-22T23-09-48.913750.json,,results/nlp/bare/TinyLlama-1.1B-Chat-v1.0/winogrande/results.json/__workspace__models__TinyLlama-1.1B-Chat-v1.0__/results_2025-04-22T23-09-48.913750.json
TinyLlama-1.1B-Chat-v1.0,1.1B,baseline,NLP,winogrande,,acc_stderr,0.013736915172371885,,3.263,,,,,,0,A40,,lm-evaluation-harness,2025-04-22 23:09:48,/workspace/models/TinyLlama-1.1B-Chat-v1.0/,results/nlp/bare/TinyLlama-1.1B-Chat-v1.0/winogrande/results.json/__workspace__models__TinyLlama-1.1B-Chat-v1.0__/results_2025-04-22T23-09-48.913750.json,,results/nlp/bare/TinyLlama-1.1B-Chat-v1.0/winogrande/results.json/__workspace__models__TinyLlama-1.1B-Chat-v1.0__/results_2025-04-22T23-09-48.913750.json
TinyLlama-1.1B-Chat-v1.0,1.1B,baseline,Security,ctibench,cti-mcq,,,,3.263,4235.52392578125,1706.55859375,27.62544846534729,59.6831179036133,626.9779682159424,0,A40,,evaluate_cli.py,2025-04-22 17:43:49,/workspace/models/TinyLlama-1.1B-Chat-v1.0/,results/bare/ctibench_cti-mcq__20250422-174349_metrics.json,,
TinyLlama-1.1B-Chat-v1.0,1.1B,baseline,Security,ctibench,cti-rcm,,,,3.263,4301.64306640625,1727.91015625,8.493966817855835,64.2126295763086,4765.106210708618,0,A40,,evaluate_cli.py,2025-04-22 17:54:38,/workspace/models/TinyLlama-1.1B-Chat-v1.0/,results/bare/ctibench_cti-rcm__20250422-175438_metrics.json,,
TinyLlama-1.1B-Chat-v1.0,1.1B,baseline,Security,ctibench,cti-vsp,,,,3.263,4345.7431640625,1735.8671875,8.537639379501343,68.29002737186609,4894.418890476227,0,A40,,evaluate_cli.py,2025-04-22 17:45:51,/workspace/models/TinyLlama-1.1B-Chat-v1.0/,results/bare/ctibench_cti-vsp__20250422-174551_metrics.json,,
TinyLlama-1.1B-Chat-v1.0,1.1B,baseline,Security,cyberseceval3_mitre,full,,,,3.263,4275.90673828125,1654.4375,28.046671628952026,67.5812629580115,7532.404107812011,0,A40,,evaluate_cli.py,2025-04-22 17:21:06,/workspace/models/TinyLlama-1.1B-Chat-v1.0/,results/bare/cyberseceval3_mitre__20250422-172106_metrics.json,,
TinyLlama-1.1B-Chat-v1.0,1.1B,baseline,Security,sevenllm_bench,full,,,,3.263,4345.23095703125,1707.9453125,30.071579217910767,68.62372464731872,5938.616740703583,0,A40,,evaluate_cli.py,2025-04-22 17:32:36,/workspace/models/TinyLlama-1.1B-Chat-v1.0/,results/bare/sevenllm_bench__20250422-173236_metrics.json,,
TinyLlama-1.1B-Chat-v1.0-GPTQ,1.1B,AutoGPTQ-4bit,Security,ctibench,cti-mcq,,,,0.719,817.6396484375,1680.19921875,13.241381168365479,22.2459739736972,1834.9387645721436,0,A40,,evaluate_cli.py,2025-04-24 08:38:12,/workspace/models/TinyLlama-1.1B-Chat-v1.0-GPTQ,results/mod/ctibench_cti-mcq_TinyLlama-1.1B-Chat-v1.0-GPTQ_20250424-083812_metrics.json,,
TinyLlama-1.1B-Chat-v1.0-GPTQ,1.1B,AutoGPTQ-4bit,Security,ctibench,cti-rcm,,,,0.719,837.61669921875,1745.046875,13.308476448059082,22.964910579054,12469.458525180817,0,A40,,evaluate_cli.py,2025-04-24 09:19:24,/workspace/models/TinyLlama-1.1B-Chat-v1.0-GPTQ,results/mod/ctibench_cti-rcm_TinyLlama-1.1B-Chat-v1.0-GPTQ_20250424-091924_metrics.json,,
TinyLlama-1.1B-Chat-v1.0-GPTQ,1.1B,AutoGPTQ-4bit,Security,ctibench,cti-vsp,,,,0.719,852.435546875,1741.4296875,6.265382766723633,22.988657065542814,21897.75586128235,0,A40,,evaluate_cli.py,2025-04-24 08:41:59,/workspace/models/TinyLlama-1.1B-Chat-v1.0-GPTQ,results/mod/ctibench_cti-vsp_TinyLlama-1.1B-Chat-v1.0-GPTQ_20250424-084159_metrics.json,,
TinyLlama-1.1B-Chat-v1.0-GPTQ,1.1B,AutoGPTQ-4bit,Security,cyberseceval3_mitre,full,,,,0.719,827.70751953125,1720.40234375,6.248593330383301,22.99509581355794,21298.15376246417,0,A40,,evaluate_cli.py,2025-04-24 07:43:17,/workspace/models/TinyLlama-1.1B-Chat-v1.0-GPTQ,results/mod/cyberseceval3_mitre_TinyLlama-1.1B-Chat-v1.0-GPTQ_20250424-074317_metrics.json,,
TinyLlama-1.1B-Chat-v1.0-GPTQ,1.1B,AutoGPTQ-4bit,Security,sevenllm_bench,full,,,,0.719,852.4365234375,1743.9140625,13.780585289001465,22.969539248518444,14549.26876783371,0,A40,,evaluate_cli.py,2025-04-24 08:12:54,/workspace/models/TinyLlama-1.1B-Chat-v1.0-GPTQ,results/mod/sevenllm_bench_TinyLlama-1.1B-Chat-v1.0-GPTQ_20250424-081254_metrics.json,,
electra-small-discriminator,14M,baseline,Security,ctibench,cti-mcq,,,,0.152,,,4.706421613693237,,,0,A40,,evaluate_cli.py,2025-04-22 21:24:17,/workspace/models/electra-small-discriminator/,results/bare/ctibench_cti-mcq__20250422-212417_metrics.json,,
electra-small-discriminator,14M,baseline,Security,ctibench,cti-rcm,,,,0.152,,,4.392098903656006,,,0,A40,,evaluate_cli.py,2025-04-22 21:25:23,/workspace/models/electra-small-discriminator/,results/bare/ctibench_cti-rcm__20250422-212523_metrics.json,,
electra-small-discriminator,14M,baseline,Security,ctibench,cti-vsp,,,,0.152,,,4.432291507720947,,,0,A40,,evaluate_cli.py,2025-04-22 21:24:50,/workspace/models/electra-small-discriminator/,results/bare/ctibench_cti-vsp__20250422-212450_metrics.json,,
electra-small-discriminator,14M,baseline,Security,cyberseceval3_mitre,full,,,,0.152,,,5.257962942123413,,,0,A40,,evaluate_cli.py,2025-04-22 21:23:13,/workspace/models/electra-small-discriminator/,results/bare/cyberseceval3_mitre__20250422-212313_metrics.json,,
electra-small-discriminator,14M,baseline,Security,sevenllm_bench,full,,,,0.152,,,4.669155597686768,,,0,A40,,evaluate_cli.py,2025-04-22 21:23:44,/workspace/models/electra-small-discriminator/,results/bare/sevenllm_bench__20250422-212344_metrics.json,,
phi-3-mini-4k-instruct,3.8B,AutoGPTQ-4bit,Security,cyberseceval3_mitre,full,,,,,2270.77490234375,1969.94140625,2.4265379905700684,0.0,0.0,0,A40,H200,evaluate_cli.py,2025-04-24 04:37:39,/workspace/models/Phi-3-mini-4k-instruct/quantized-gptq-4bit/,results/mod/cyberseceval3_mitre__20250424-043739_metrics.json,,
phi-3-mini-4k-instruct,3.8B,AutoGPTQ-4bit,Security,sevenllm_bench,full,,,,,2270.79052734375,1983.17578125,2.4482619762420654,0.0,0.0,0,A40,H200,evaluate_cli.py,2025-04-24 04:37:45,/workspace/models/Phi-3-mini-4k-instruct/quantized-gptq-4bit/,results/mod/sevenllm_bench__20250424-043745_metrics.json,,
phi-3-mini-4k-instruct,3.8B,baseline,NLP,arc_challenge,,acc,0.5418088737201365,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-22 23:18:19,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/arc_challenge/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-18-19.250037.json,,results/nlp/bare/Phi-3-mini-4k-instruct/arc_challenge/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-18-19.250037.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,arc_challenge,,acc_stderr,0.014560220308714695,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-22 23:18:19,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/arc_challenge/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-18-19.250037.json,,results/nlp/bare/Phi-3-mini-4k-instruct/arc_challenge/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-18-19.250037.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,arc_challenge,,acc_norm,0.5656996587030717,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-22 23:18:19,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/arc_challenge/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-18-19.250037.json,,results/nlp/bare/Phi-3-mini-4k-instruct/arc_challenge/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-18-19.250037.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,arc_challenge,,acc_norm_stderr,0.014484703048857359,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-22 23:18:19,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/arc_challenge/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-18-19.250037.json,,results/nlp/bare/Phi-3-mini-4k-instruct/arc_challenge/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-18-19.250037.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,gsm8k,,exact_match,0.13191811978771797,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-23 00:13:58,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/gsm8k/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-23T00-13-58.065164.json,,results/nlp/bare/Phi-3-mini-4k-instruct/gsm8k/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-23T00-13-58.065164.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,gsm8k,,exact_match_stderr,0.009321265253857515,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-23 00:13:58,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/gsm8k/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-23T00-13-58.065164.json,,results/nlp/bare/Phi-3-mini-4k-instruct/gsm8k/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-23T00-13-58.065164.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,gsm8k,,exact_match,0.6914329037149356,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-23 00:13:58,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/gsm8k/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-23T00-13-58.065164.json,,results/nlp/bare/Phi-3-mini-4k-instruct/gsm8k/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-23T00-13-58.065164.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,gsm8k,,exact_match_stderr,0.0127230760498159,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-23 00:13:58,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/gsm8k/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-23T00-13-58.065164.json,,results/nlp/bare/Phi-3-mini-4k-instruct/gsm8k/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-23T00-13-58.065164.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,hellaswag,,acc,0.5899223262298346,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-22 23:26:08,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/hellaswag/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-26-08.775893.json,,results/nlp/bare/Phi-3-mini-4k-instruct/hellaswag/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-26-08.775893.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,hellaswag,,acc_stderr,0.0049084231471620355,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-22 23:26:08,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/hellaswag/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-26-08.775893.json,,results/nlp/bare/Phi-3-mini-4k-instruct/hellaswag/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-26-08.775893.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,hellaswag,,acc_norm,0.7744473212507469,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-22 23:26:08,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/hellaswag/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-26-08.775893.json,,results/nlp/bare/Phi-3-mini-4k-instruct/hellaswag/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-26-08.775893.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,hellaswag,,acc_norm_stderr,0.004170916082572454,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-22 23:26:08,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/hellaswag/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-26-08.775893.json,,results/nlp/bare/Phi-3-mini-4k-instruct/hellaswag/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-26-08.775893.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,mmlu_elementary_mathematics,,acc,0.5291005291005291,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-23 07:31:31,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/mmlu_elementary_mathematics/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-23T07-31-31.665463.json,,results/nlp/bare/Phi-3-mini-4k-instruct/mmlu_elementary_mathematics/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-23T07-31-31.665463.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,mmlu_elementary_mathematics,,acc_stderr,0.025707658614154964,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-23 07:31:31,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/mmlu_elementary_mathematics/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-23T07-31-31.665463.json,,results/nlp/bare/Phi-3-mini-4k-instruct/mmlu_elementary_mathematics/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-23T07-31-31.665463.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,truthfulqa_mc2,,acc,0.5445730867707153,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-23 07:35:17,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/truthfulqa_mc2/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-23T07-35-17.757403.json,,results/nlp/bare/Phi-3-mini-4k-instruct/truthfulqa_mc2/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-23T07-35-17.757403.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,truthfulqa_mc2,,acc_stderr,0.015123794011077888,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-23 07:35:17,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/truthfulqa_mc2/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-23T07-35-17.757403.json,,results/nlp/bare/Phi-3-mini-4k-instruct/truthfulqa_mc2/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-23T07-35-17.757403.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,winogrande,,acc,0.7348066298342542,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-22 23:27:26,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/winogrande/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-27-26.786912.json,,results/nlp/bare/Phi-3-mini-4k-instruct/winogrande/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-27-26.786912.json
phi-3-mini-4k-instruct,3.8B,baseline,NLP,winogrande,,acc_stderr,0.01240654946619286,,49.831,,,,,,0,A40,,lm-evaluation-harness,2025-04-22 23:27:26,/workspace/models/Phi-3-mini-4k-instruct/,results/nlp/bare/Phi-3-mini-4k-instruct/winogrande/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-27-26.786912.json,,results/nlp/bare/Phi-3-mini-4k-instruct/winogrande/results.json/__workspace__models__Phi-3-mini-4k-instruct__/results_2025-04-22T23-27-26.786912.json
phi-3-mini-4k-instruct,3.8B,baseline,Security,ctibench,cti-mcq,,,,49.831,14943.65478515625,1305.0625,44.40160298347473,11.51227313147309,173.72763633728027,0,A40,,evaluate_cli.py,2025-04-22 18:41:25,/workspace/models/Phi-3-mini-4k-instruct/,results/bare/ctibench_cti-mcq__20250422-184125_metrics.json,,
phi-3-mini-4k-instruct,3.8B,baseline,Security,ctibench,cti-rcm,,,,49.831,15760.5283203125,1312.08203125,43.33600974082947,32.06182222102449,3965.1520466804504,0,A40,,evaluate_cli.py,2025-04-22 19:04:48,/workspace/models/Phi-3-mini-4k-instruct/,results/bare/ctibench_cti-rcm__20250422-190448_metrics.json,,
phi-3-mini-4k-instruct,3.8B,baseline,Security,ctibench,cti-vsp,,,,49.831,16347.72412109375,1337.7109375,15.276558876037598,30.60501951933152,12507.4254488945,0,A40,,evaluate_cli.py,2025-04-22 18:42:59,/workspace/models/Phi-3-mini-4k-instruct/,results/bare/ctibench_cti-vsp__20250422-184259_metrics.json,,
phi-3-mini-4k-instruct,3.8B,baseline,Security,cyberseceval3_mitre,full,,,,49.831,15443.9482421875,1305.140625,44.87863278388977,31.275605076477014,13057.5480490555,0,A40,,evaluate_cli.py,2025-04-22 18:03:14,/workspace/models/Phi-3-mini-4k-instruct/,results/bare/cyberseceval3_mitre__20250422-180314_metrics.json,,
phi-3-mini-4k-instruct,3.8B,baseline,Security,sevenllm_bench,full,,,,49.831,16362.3857421875,1307.94921875,64.6725127696991,30.752542152627363,9580.346188545227,0,A40,,evaluate_cli.py,2025-04-22 18:23:36,/workspace/models/Phi-3-mini-4k-instruct/,results/bare/sevenllm_bench__20250422-182336_metrics.json,,
